104,Cubone,sprite,Ground,none,Rock head ,Battle armor ,Bone zone ,50,50,95,40,50,35,#Growl#Tail Whip#Bone Club#Headbutt#Leer#Focus Energy#Bonemerang#Rage#False Swipe#Thrash#Fling#Stomping Tantrum#Endeavor#Double-Edge#Retaliate#Bone Rush#Aerial Ace#Blizzard#Brick Break#Bulldoze#Dig#Earth Power#Earthquake#Facade#Fire Blast#Fire Punch#Flamethrower#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Knock Off#Low Kick#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Scorching Sands#Sleep Talk#Strength#Thief#Thunder Punch#Toxic#Body Slam#Focus Punch#Iron Defense#Power-Up Punch#Sandstorm#Stealth Rock#Substitute#Sunny Day#Swords Dance#Uproar#Belly Drum#Chip Away#Curse#Detect#Double Kick#Endure#Head Smash#Perish Song#Screech#Skull Bash#
105,Marowak,sprite,Ground,none,Rock head ,Battle armor ,Bone zone ,80,80,110,30,80,45,#Bone Club#Growl#Headbutt#Tail Whip#Leer#Focus Energy#Bonemerang#Rage#False Swipe#Thrash#Fling#Stomping Tantrum#Endeavor#Double-Edge#Retaliate#Bone Rush#Aerial Ace#Blizzard#Brick Break#Bulldoze#Dig#Earth Power#Earthquake#Facade#Fire Blast#Fire Punch#Flamethrower#Focus Blast#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Knock Off#Low Kick#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Scorching Sands#Sleep Talk#Stone Edge#Strength#Thief#Thunder Punch#Toxic#Body Slam#Focus Punch#Iron Defense#Power-Up Punch#Sandstorm#Stealth Rock#Substitute#Sunny Day#Swords Dance#Uproar#Belly Drum#Chip Away#Curse#Detect#Double Kick#Endure#Head Smash#Perish Song#Screech#Skull Bash#
105,Marowak-Alola,sprite,Fire,Ghost,Rock head ,Lightning rod ,Bone zone ,60,80,110,50,80,45,#Bone Club#Flame Wheel#Growl#Tail Whip#Leer#Hex#Bonemerang#Will-O-Wisp#Shadow Bone#Thrash#Fling#Stomping Tantrum#Endeavor#Flare Blitz#Retaliate#Bone Rush#Aerial Ace#Blizzard#Brick Break#Bulldoze#Dark Pulse#Dig#Earth Power#Earthquake#Facade#Fire Blast#Fire Punch#Flamethrower#Focus Blast#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Knock Off#Low Kick#Poltergeist#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Scorching Sands#Shadow Ball#Sleep Talk#Stone Edge#Strength#Thief#Thunder#Thunder Punch#Thunderbolt#Toxic#Body Slam#Flame Charge#Focus Punch#Iron Defense#Pain Split#Power-Up Punch#Rain Dance#Sandstorm#Stealth Rock#Substitute#Sunny Day#Swords Dance#Uproar#Belly Drum#Chip Away#Curse#Detect#Double Kick#Endure#Head Smash#Perish Song#Screech#Skull Bash#
106,Hitmonlee,sprite,Fighting,none,Unburden ,Reckless ,Striker ,50,120,53,35,110,87,#Double Kick#Jump Kick#Meditate#Revenge#Reversal#Rolling Kick#Brick Break#Focus Energy#Feint#Sucker Punch#Mind Reader#Foresight#Wide Guard#Blaze Kick#Endure#Aqua Step#High Jump Kick#Pyro Ball#Aura Sphere#Bulldoze#Close Combat#Earthquake#Facade#Focus Blast#Hidden Power#Knock Off#Low Kick#Low Sweep#Poison Jab#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Sleep Talk#Stomping Tantrum#Stone Edge#Strength#Superpower#Thief#Toxic#Triple Axel#Vacuum Wave#Body Slam#Bulk Up#Focus Punch#Power-Up Punch#Rain Dance#Substitute#Sunny Day#Swords Dance#Uproar#Work Up#Bullet Punch#Counter#Fake Out#Helping Hand#Mach Punch#Pursuit#Rapid Spin#Skull Bash#
107,Hitmonchan,sprite,Fighting,none,Frisk ,Iron fist ,Inner focus ,50,115,79,35,110,76,#Mach Punch#Comet Punch#Counter#Detect#Focus Punch#Jet Punch#Pursuit#Revenge#Agility#Bullet Punch#Feint#Brick Break#Quick Guard#Fire Punch#Ice Punch#Thunder Punch#Sky Uppercut#Mega Punch#Sucker Punch#Close Combat#Aura Sphere#Bulldoze#Drain Punch#Earthquake#Facade#Focus Blast#Hidden Power#Knock Off#Low Kick#Low Sweep#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Sleep Talk#Stone Edge#Strength#Thief#Toxic#Vacuum Wave#Body Slam#Bulk Up#Power-Up Punch#Rain Dance#Substitute#Sunny Day#Swords Dance#Trailblaze#Uproar#Work Up#Endure#Fake Out#Helping Hand#Rapid Spin#Skull Bash#
108,Lickitung,sprite,Normal,none,Own tempo ,Oblivious ,Cloud nine ,90,55,75,60,75,30,#Lick#Supersonic#Defense Curl#Knock Off#Wrap#Stomp#Disable#Slam#Rollout#Chip Away#Me First#Refresh#Screech#Power Whip#Wring Out#Blizzard#Body Press#Brick Break#Bulldoze#Cut#Dig#Dragon Tail#Earthquake#Facade#Fire Blast#Fire Punch#Flamethrower#Hidden Power#Hydro Pump#Ice Beam#Ice Punch#Icy Wind#Iron Tail#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Sleep Talk#Stomping Tantrum#Strength#Surf#Thief#Thunder#Thunder Punch#Thunderbolt#Toxic#Zen Headbutt#Body Slam#Focus Punch#Power-Up Punch#Rain Dance#Sandstorm#Solar Beam#Substitute#Sunny Day#Swords Dance#Work Up#Amnesia#Belch#Belly Drum#Curse#Hammer Arm#Magnitude#Muddy Water#Smelling Salts#Snore#Thrash#Wish#
109,Koffing,sprite,Poison,none,Levitate ,Neutralize gas ,Toxic debris ,40,65,95,60,45,35,#Poison Gas#Tackle#Smog#Assurance#Clear Smog#Sludge#Self-Destruct#Haze#Gyro Ball#Sludge Bomb#Explosion#Destiny Bond#Belch#Memento#Dark Pulse#Facade#Fire Blast#Flamethrower#Flash#Hidden Power#Protect#Rest#Return#Shadow Ball#Sleep Talk#Sludge Wave#Taunt#Thief#Thunder#Thunderbolt#Toxic#Venoshock#Will-O-Wisp#Pain Split#Rain Dance#Substitute#Sunny Day#Toxic Spikes#Uproar#Curse#Grudge#Psybeam#Psywave#Screech#Spit Up#Spite#Stockpile#Swallow#Venom Drench#
110,Weezing,sprite,Poison,none,Levitate ,Neutralize gas ,Toxic debris ,65,90,120,85,70,60,#Double Hit#Poison Gas#Smog#Tackle#Assurance#Clear Smog#Sludge#Self-Destruct#Haze#Gyro Ball#Sludge Bomb#Explosion#Destiny Bond#Belch#Memento#Dark Pulse#Facade#Fire Blast#Flamethrower#Flash#Fly#Gunk Shot#Heat Wave#Hidden Power#Protect#Rest#Return#Shadow Ball#Sleep Talk#Sludge Wave#Taunt#Thief#Thunder#Thunderbolt#Toxic#Venoshock#Will-O-Wisp#Pain Split#Rain Dance#Substitute#Sunny Day#Toxic Spikes#Uproar#Curse#Grudge#Psybeam#Psywave#Screech#Spit Up#Spite#Stockpile#Swallow#Venom Drench#
110,Weezing-Galar,sprite,Poison,Fairy,Levitate ,Neutralize gas ,Misty surge ,65,90,120,85,70,60,#Double Hit#Strange Steam#Aromatic Mist#Defog#Fairy Wind#Haze#Heat Wave#Poison Gas#Tackle#Smog#Clear Smog#Assurance#Sludge#Aromatherapy#Self-Destruct#Sludge Bomb#Toxic#Belch#Explosion#Memento#Destiny Bond#Misty Terrain#Dark Pulse#Dazzling Gleam#Facade#Fire Blast#Flamethrower#Fly#Gunk Shot#Gyro Ball#Hidden Power#Misty Explosion#Overheat#Play Rough#Protect#Rest#Return#Shadow Ball#Sleep Talk#Sludge Wave#Taunt#Thief#Thunder#Thunderbolt#Venoshock#Will-O-Wisp#Pain Split#Rain Dance#Substitute#Sunny Day#Toxic Spikes#Uproar#Curse#Grudge#Psybeam#Psywave#Screech#Spit Up#Spite#Stockpile#Swallow#Venom Drench#
111,Rhyhorn,sprite,Ground,Rock,Lightning rod ,Rock head ,Reckless ,80,85,95,30,30,25,#Horn Attack#Tail Whip#Fury Attack#Scary Face#Smack Down#Stomp#Bulldoze#Chip Away#Rock Blast#Drill Run#Take Down#Stone Edge#Earthquake#Megahorn#Blizzard#Cut#Dig#Dragon Pulse#Earth Power#Facade#Fire Blast#Flamethrower#Hidden Power#High Horsepower#Ice Beam#Icy Wind#Iron Tail#Poison Jab#Protect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Scorching Sands#Sleep Talk#Soupercell Slam#Stomping Tantrum#Strength#Superpower#Thief#Thunder#Thunderbolt#Toxic#Body Slam#Fire Fang#Ice Fang#Rain Dance#Rock Polish#Sandstorm#Stealth Rock#Substitute#Sunny Day#Swords Dance#Thunder Fang#Uproar#Counter#Crunch#Crush Claw#Curse#Dragon Rush#Guard Split#Magnitude#Metal Burst#Reversal#Rock Climb#Rototiller#Skull Bash#
112,Rhydon,sprite,Ground,Rock,Lightning rod ,Rock head ,Reckless ,105,130,120,45,45,40,#Hammer Arm#Fury Attack#Horn Attack#Scary Face#Tail Whip#Smack Down#Stomp#Bulldoze#Chip Away#Rock Blast#Drill Run#Take Down#Stone Edge#Earthquake#Megahorn#Blizzard#Body Press#Brick Break#Cut#Dig#Dragon Pulse#Dragon Tail#Earth Power#Facade#Fire Blast#Fire Punch#Flamethrower#Focus Blast#Heat Crash#Hidden Power#High Horsepower#Hydro Pump#Ice Beam#Ice Punch#Icy Wind#Iron Tail#Poison Jab#Protect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Scorching Sands#Shadow Claw#Sleep Talk#Soupercell Slam#Stomping Tantrum#Strength#Superpower#Surf#Thief#Thunder#Thunder Punch#Thunderbolt#Toxic#Body Slam#Fire Fang#Focus Punch#Ice Fang#Iron Defense#Meteor Beam#Power-Up Punch#Rain Dance#Rock Polish#Sandstorm#Stealth Rock#Substitute#Sunny Day#Swords Dance#Thunder Fang#Uproar#Counter#Crunch#Crush Claw#Curse#Dragon Rush#Guard Split#Magnitude#Metal Burst#Reversal#Rock Climb#Rototiller#Skull Bash#
113,Chansey,sprite,Normal,none,Natural cure ,Serene grace ,none,250,5,5,35,105,50,#Defense Curl#Double-Edge#Growl#Pound#Tail Whip#Refresh#Double Slap#Soft-Boiled#Bestow#Baby-Doll Eyes#Take Down#Sing#Fling#Heal Pulse#Egg Bomb#Light Screen#Healing Wish#Blizzard#Brick Break#Bulldoze#Dazzling Gleam#Drain Punch#Earthquake#Facade#Fire Blast#Fire Punch#Flamethrower#Flash#Grass Knot#Hidden Power#Hyper Voice#Ice Beam#Ice Punch#Icy Wind#Iron Tail#Protect#Psychic#Reflect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Sleep Talk#Stomping Tantrum#Strength#Teleport#Thunder#Thunder Punch#Thunder Wave#Thunderbolt#Toxic#Wild Charge#Zen Headbutt#Body Slam#Calm Mind#Charge Beam#Focus Punch#Power-Up Punch#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Stored Power#Substitute#Sunny Day#Trailblaze#Uproar#Work Up#Aromatherapy#Counter#Endure#Gravity#Heal Bell#Helping Hand#Metronome#Mud Bomb#Present#Seismic Toss#Wish#
114,Tangela,sprite,Grass,none,Chlorophyll ,Leaf guard ,Regenerator ,65,55,115,100,40,60,#Constrict#Ingrain#Sleep Powder#Vine Whip#Absorb#Poison Powder#Bind#Growth#Mega Drain#Knock Off#Stun Spore#Natural Gift#Giga Drain#Ancient Power#Slam#Tickle#Wring Out#Grassy Terrain#Power Whip#Bullet Seed#Cut#Energy Ball#Facade#Flash#Grass Knot#Grassy Glide#Hidden Power#Protect#Reflect#Rest#Return#Rock Smash#Seed Bomb#Sleep Talk#Sludge Bomb#Thief#Toxic#Body Slam#Pain Split#Solar Beam#Substitute#Sunny Day#Swords Dance#Amnesia#Confusion#Endeavor#Flail#Leaf Storm#Leech Seed#Nature Power#Power Swap#Rage Powder#Wake-Up Slap#
115,Kangaskhan,sprite,Normal,none,Early bird ,Scrappy ,Inner focus ,105,95,80,40,80,90,#Comet Punch#Leer#Fake Out#Tail Whip#Bite#Double Hit#Rage#Mega Punch#Chip Away#Dizzy Punch#Crunch#Endure#Outrage#Sucker Punch#Reversal#Seismic Toss#Aerial Ace#Blizzard#Brick Break#Bulldoze#Cut#Dig#Drain Punch#Earthquake#Facade#Fire Blast#Fire Punch#Flamethrower#Focus Blast#Hidden Power#Hydro Pump#Ice Beam#Ice Punch#Icy Wind#Iron Tail#Low Kick#Protect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Strength#Surf#Thief#Thunder#Thunder Punch#Thunderbolt#Toxic#Body Slam#Focus Punch#Power-Up Punch#Rain Dance#Sandstorm#Snowscape#Solar Beam#Substitute#Sunny Day#Uproar#Work Up#Circle Throw#Counter#Crush Claw#Disable#Double-Edge#Endeavor#Focus Energy#Foresight#Hammer Arm#Stomp#Trump Card#Wish#
115,Kangaskhan-Mega,sprite,Normal,none,Parental bond ,none,none,105,125,100,60,100,100,#Comet Punch#Leer#Fake Out#Tail Whip#Bite#Double Hit#Rage#Mega Punch#Chip Away#Dizzy Punch#Crunch#Endure#Outrage#Sucker Punch#Reversal#Seismic Toss##Circle Throw#Counter#Crush Claw#Disable#Double-Edge#Endeavor#Focus Energy#Focus Punch#Foresight#Hammer Arm#Stomp#Trump Card#Wish#
116,Horsea,sprite,Water,none,Swift swim ,Sniper ,Damp ,30,40,70,70,25,60,#Bubble#Leer#Water Gun#Twister#Bubble Beam#Focus Energy#Brine#Agility#Dragon Pulse#Dragon Dance#Hydro Pump#Blizzard#Facade#Flash Cannon#Flip Turn#Hidden Power#Ice Beam#Icy Wind#Liquidation#Protect#Rest#Return#Scald#Scale Shot#Sleep Talk#Surf#Toxic#Waterfall#Rain Dance#Snowscape#Substitute#Aurora Beam#Clear Smog#Disable#Dragon Breath#Dragon Rage#Flail#Muddy Water#Outrage#Razor Wind#Signal Beam#Splash#Water Pulse#
117,Seadra,sprite,Water,none,Poison touch ,Sniper ,Damp ,55,65,95,95,45,85,#Bubble#Hydro Pump#Leer#Water Gun#Twister#Bubble Beam#Focus Energy#Brine#Agility#Dragon Pulse#Dragon Dance#Blizzard#Facade#Flash Cannon#Flip Turn#Hidden Power#Ice Beam#Icy Wind#Liquidation#Protect#Rest#Return#Scald#Scale Shot#Sleep Talk#Surf#Toxic#Waterfall#Rain Dance#Snowscape#Substitute#Aurora Beam#Clear Smog#Disable#Dragon Breath#Dragon Rage#Flail#Muddy Water#Outrage#Razor Wind#Signal Beam#Splash#Water Pulse#
118,Goldeen,sprite,Water,none,Lightning rod ,Water veil ,Rain dish ,45,67,60,35,50,63,#Peck#Tail Whip#Water Sport#Supersonic#Horn Attack#Flail#Aqua Jet#Aqua Ring#Agility#Waterfall#Soak#Megahorn#Blizzard#Cut#Facade#Flip Turn#Hidden Power#Hydro Pump#Ice Beam#Icy Wind#Knock Off#Poison Jab#Protect#Rest#Return#Scald#Scale Shot#Sleep Talk#Surf#Toxic#Body Slam#Drill Run#Rain Dance#Snowscape#Substitute#Swords Dance#Aqua Tail#Fishious Rend#Haze#Mud Shot#Mud-Slap#Psybeam#Signal Beam#Skull Bash#
119,Seaking,sprite,Water,none,Lightning rod ,Water veil ,Rain dish ,80,92,65,65,80,68,#Aqua Jet#Megahorn#Peck#Poison Jab#Supersonic#Horn Attack#Flail#Aqua Ring#Agility#Waterfall#Soak#Fishious Rend#Blizzard#Cut#Facade#Flip Turn#Hidden Power#Hydro Pump#Ice Beam#Icy Wind#Knock Off#Protect#Rest#Return#Scald#Scale Shot#Sleep Talk#Surf#Toxic#Body Slam#Drill Run#Rain Dance#Snowscape#Substitute#Swords Dance#Aqua Tail#Haze#Mud Shot#Mud-Slap#Psybeam#Signal Beam#Skull Bash#
120,Staryu,sprite,Water,none,Natural cure ,Illuminate ,Analytic ,30,45,55,70,55,85,#Harden#Tackle#Water Pulse#Rapid Spin#Recover#Psywave#Aurora Beam#Bubble Beam#Camouflage#Gyro Ball#Brine#Reflect Type#Power Gem#Confuse Ray#Psychic#Light Screen#Cosmic Power#Hydro Pump#Blizzard#Dazzling Gleam#Facade#Flash#Flash Cannon#Flip Turn#Hidden Power#Ice Beam#Icy Wind#Protect#Reflect#Rest#Return#Scald#Sleep Talk#Surf#Teleport#Thunder#Thunder Wave#Thunderbolt#Toxic#Waterfall#Pain Split#Rain Dance#Snowscape#Substitute##
121,Starmie,sprite,Water,Psychic,Natural cure ,Illuminate ,Analytic ,60,75,85,100,85,115,#Hydro Pump#Psybeam#Rapid Spin#Recover#Spotlight#Water Gun#Confuse Ray#Meteor Beam#Blizzard#Cosmic Power#Dazzling Gleam#Expanding Force#Facade#Flash#Flash Cannon#Flip Turn#Future Sight#Grass Knot#Gyro Ball#Hidden Power#Ice Beam#Icy Wind#Light Screen#Protect#Psychic#Psyshock#Reflect#Rest#Return#Scald#Sleep Talk#Surf#Teleport#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Waterfall#Pain Split#Power Gem#Rain Dance#Snowscape#Substitute##
122,Mr. Mime,sprite,Psychic,Fairy,Soundproof ,Filter ,Misty surge ,50,45,65,100,120,90,#Barrier#Confusion#Guard Swap#Magical Leaf#Misty Terrain#Pound#Power Swap#Quick Guard#Wide Guard#Copycat#Meditate#Double Slap#Mimic#Psywave#Encore#Light Screen#Reflect#Psybeam#Substitute#Recycle#Taunt#Psychic#Role Play#Safeguard#Moonblast#Sparkly Swirl#Psycho Boost#Aerial Ace#Aura Sphere#Brick Break#Dazzling Gleam#Drain Punch#Energy Ball#Expanding Force#Facade#Fire Punch#Flash#Focus Blast#Future Sight#Grass Knot#Hidden Power#Ice Punch#Icy Wind#Misty Explosion#Protect#Psyshock#Rest#Return#Shadow Ball#Sleep Talk#Teleport#Thief#Thunder#Thunder Punch#Thunder Wave#Thunderbolt#Toxic#Trick Room#Zen Headbutt#Body Slam#Calm Mind#Charge Beam#Focus Punch#Foul Play#Iron Defense#Mystical Fire#Nasty Plot#Power-Up Punch#Rain Dance#Solar Beam#Stored Power#Sunny Day#Uproar#Charm#Confuse Ray#Fake Out#Healing Wish#Hypnosis#Magic Room#Power Split#Psychic Terrain#Teeter Dance#Trick#Wake-Up Slap#
122,Mr. Mime-Galar,sprite,Ice,Psychic,Screen cleaner ,Vital spirit ,Ice body ,50,65,65,90,90,100,#Copycat#Dazzling Gleam#Detect#Ice Shard#Light Screen#Mimic#Misty Terrain#Pound#Rapid Spin#Recycle#Reflect#Role Play#Safeguard#Encore#Confusion#Skill Swap#Icy Wind#Double Kick#Psybeam#Hypnosis#Mirror Coat#Sucker Punch#Freeze-Dry#Psychic#Teeter Dance#Frost Breath#Freezy Frost#Aerial Ace#Aura Sphere#Blizzard#Brick Break#Drain Punch#Energy Ball#Expanding Force#Facade#Focus Blast#Future Sight#Grass Knot#Hidden Power#Ice Beam#Ice Punch#Protect#Psyshock#Rest#Return#Shadow Ball#Sleep Talk#Stomping Tantrum#Taunt#Teleport#Thief#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Zen Headbutt#Body Slam#Calm Mind#Foul Play#Icicle Spear#Iron Defense#Nasty Plot#Rain Dance#Snowscape#Stored Power#Substitute#Sunny Day#Uproar#Charm#Confuse Ray#Fake Out#Healing Wish#Magic Room#Power Split#Psychic Terrain#Trick#Wake-Up Slap#
123,Scyther,sprite,Bug,Flying,Swarm ,Technician ,Steadfast ,70,110,80,55,80,105,#Leer#Pounce#Quick Attack#Vacuum Wave#Focus Energy#Pursuit#False Swipe#Agility#Wing Attack#Fury Cutter#Slash#Razor Wind#Psycho Cut#X-Scissor#Night Slash#Double Hit#Feint#Acrobatics#Aerial Ace#Air Slash#Brick Break#Close Combat#Cut#Defog#Dual Wingbeat#Facade#Fly#Hidden Power#Knock Off#Light Screen#Protect#Rest#Return#Rock Smash#Roost#Sleep Talk#Steel Wing#Thief#Toxic#U-turn#Bug Bite#Bug Buzz#Rain Dance#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Counter#Endure#Quick Guard#Reversal#Silver Wind#
124,Jynx,sprite,Ice,Psychic,Dry skin ,none,none,65,50,50,115,95,100,#Psyshock#Drain Kiss#Fake Out#Icy Wind#Perish Song#Pound#Lick#Lovely Kiss#Powder Snow#Double Slap#Ice Punch#Psybeam#Mean Look#Fake Tears#Wake-Up Slap#Freeze-Dry#Avalanche#Ice Beam#Wring Out#Freezing Glare#Blizzard#Psystrike#Psycho Boost#Aura Sphere#Brick Break#Drain Punch#Energy Ball#Expanding Force#Facade#Flash#Frost Breath#Grass Knot#Hidden Power#Hyper Voice#Light Screen#Protect#Psychic#Reflect#Rest#Return#Shadow Ball#Sleep Talk#Taunt#Thief#Toxic#Trick Room#Zen Headbutt#Alluring Voice#Body Slam#Calm Mind#Focus Punch#Icicle Spear#Nasty Plot#Power-Up Punch#Rain Dance#Snowscape#Stored Power#Substitute#Uproar#Captivate#Meditate#Miracle Eye#Wish#
125,Electabuzz,sprite,Electric,none,Static ,Vital spirit ,Iron fist ,65,83,57,95,85,105,#Thunder Punch#Leer#Quick Attack#Thunder Shock#Low Kick#Swift#Shock Wave#Thunder Wave#Electro Ball#Light Screen#Discharge#Screech#Thunderbolt#Thunder#Aura Sphere#Brick Break#Dual Chop#Electroweb#Facade#Fire Punch#Flash#Focus Blast#Hidden Power#Ice Punch#Iron Tail#Low Sweep#Protect#Psychic#Reflect#Rest#Return#Rising Voltage#Rock Smash#Sleep Talk#Soupercell Slam#Strength#Teleport#Thief#Toxic#Volt Switch#Wild Charge#Body Slam#Charge Beam#Focus Punch#Power-Up Punch#Rain Dance#Substitute#Trailblaze#Uproar#Barrier#Cross Chop#Dynamic Punch#Feint#Hammer Arm#Karate Chop#Meditate#Rolling Kick#
126,Magmar,sprite,Fire,none,Flame body ,Magma armor ,Vital spirit ,65,95,57,100,85,93,#Lava Plume#Leer#Smog#Thunder Punch#Ember#Feint Attack#Fire Spin#Clear Smog#Flame Burst#Confuse Ray#Fire Punch#Sunny Day#Flamethrower#Fire Blast#Aura Sphere#Brick Break#Dual Chop#Facade#Focus Blast#Heat Wave#Hidden Power#Iron Tail#Low Kick#Low Sweep#Overheat#Protect#Psychic#Rest#Return#Rock Smash#Scorching Sands#Sleep Talk#Strength#Temper Flare#Thief#Toxic#Vacuum Wave#Will-O-Wisp#Body Slam#Flame Charge#Flare Blitz#Focus Punch#Power-Up Punch#Substitute#Uproar#Barrier#Belch#Belly Drum#Cross Chop#Dynamic Punch#Focus Energy#Karate Chop#Mach Punch#Mega Punch#Power Swap#Screech#
127,Pinsir,sprite,Bug,none,Hyper cutter ,Mold breaker ,Moxie ,65,125,100,55,70,85,#Focus Energy#Vise Grip#Bind#Seismic Toss#Harden#Revenge#Vital Throw#Double Hit#Brick Break#X-Scissor#Submission#Storm Throw#Thrash#Superpower#Slash#Swords Dance#Megahorn#Double-Edge#Bulldoze#Close Combat#Cut#Dig#Earthquake#Facade#Focus Blast#Hidden Power#High Horsepower#Knock Off#Protect#Rest#Return#Rock Slide#Rock Smash#Rock Tomb#Sleep Talk#Stone Edge#Strength#Thief#Toxic#Body Slam#Bug Bite#Bulk Up#Focus Punch#Iron Defense#Rain Dance#Stealth Rock#Substitute#Sunny Day#Feint#Feint Attack#Flail#Fury Attack#Me First#Quick Attack#
127,Pinsir-Mega,sprite,Bug,Flying,Aerilate ,none,none,65,155,120,65,90,105,#Focus Energy#Vise Grip#Bind#Seismic Toss#Harden#Revenge#Vital Throw#Double Hit#Brick Break#X-Scissor#Submission#Storm Throw#Thrash#Superpower#Slash#Swords Dance#Megahorn#Double-Edge##Bug Bite#Close Combat#Feint#Feint Attack#Flail#Fury Attack#Me First#Quick Attack#
128,Tauros,sprite,Normal,none,Intimidate ,Anger point ,Sheer force ,75,100,95,70,70,110,#Tackle#Tail Whip#Rage#Horn Attack#Scary Face#Pursuit#Rest#Payback#Work Up#Raging Bull#Zen Headbutt#Swagger#Thrash#Double-Edge#Giga Impact#Head Charge#Blizzard#Bulldoze#Close Combat#Cut#Earthquake#Facade#Fire Blast#Flamethrower#Hidden Power#High Horsepower#Ice Beam#Icy Wind#Iron Head#Iron Tail#Play Rough#Protect#Return#Rock Slide#Rock Smash#Rock Tomb#Sleep Talk#Stomping Tantrum#Stone Edge#Strength#Surf#Thunder#Thunderbolt#Toxic#Wild Charge#Body Slam#Flare Blitz#Megahorn#Rain Dance#Sandstorm#Solar Beam#Substitute#Sunny Day#Trailblaze#Uproar#Curse#Endeavor#
128,Tauros-Paldea-Combat,sprite,Fighting,none,Intimidate ,Anger point ,Sheer force ,75,110,105,60,70,100,#Tackle#Tail Whip#Work Up#Assurance#Pursuit#Double Kick#Headbutt#Scary Face#Zen Headbutt#Raging Bull#Rest#Swagger#Thrash#Double-Edge#Close Combat#Body Press#Brick Break#Bulldoze#Dig#Earthquake#Facade#Hidden Power#High Horsepower#Iron Head#Low Kick#Protect#Return#Rock Slide#Rock Tomb#Sleep Talk#Stomping Tantrum#Stone Edge#Surf#Thief#Toxic#Wild Charge#Body Slam#Bulk Up#Drill Run#Rain Dance#Sandstorm#Substitute#Sunny Day#Trailblaze#Curse#Endeavor#
128,Tauros-Paldea-Aqua,sprite,Water,Fighting,Intimidate ,Anger point ,Gluttony ,75,110,105,60,70,100,#Tackle#Tail Whip#Work Up#Aqua Jet#Pursuit#Double Kick#Headbutt#Scary Face#Zen Headbutt#Raging Bull#Rest#Swagger#Thrash#Wave Crash#Close Combat#Body Press#Brick Break#Bulldoze#Dig#Earthquake#Facade#Hidden Power#High Horsepower#Hydro Pump#Iron Head#Liquidation#Low Kick#Protect#Return#Rock Slide#Rock Tomb#Sleep Talk#Stomping Tantrum#Stone Edge#Surf#Thief#Toxic#Wild Charge#Body Slam#Bulk Up#Drill Run#Rain Dance#Sandstorm#Substitute#Trailblaze#Curse#Endeavor#
128,Tauros-Paldea-Blaze,sprite,Fire,Fighting,Intimidate ,Anger point ,Gluttony ,75,110,105,60,70,100,#Tackle#Tail Whip#Work Up#Flame Charge#Pursuit#Double Kick#Headbutt#Scary Face#Zen Headbutt#Raging Bull#Rest#Swagger#Thrash#Flare Blitz#Close Combat#Body Press#Brick Break#Bulldoze#Dig#Earthquake#Facade#Fire Blast#Flamethrower#Hidden Power#High Horsepower#Iron Head#Low Kick#Overheat#Protect#Return#Rock Slide#Rock Tomb#Sleep Talk#Stomping Tantrum#Stone Edge#Temper Flare#Thief#Toxic#Wild Charge#Will-O-Wisp#Body Slam#Bulk Up#Drill Run#Rain Dance#Sandstorm#Substitute#Sunny Day#Trailblaze#Curse#Endeavor#
129,Magikarp,sprite,Water,none,Swift swim ,none,Hydration ,20,10,55,15,20,80,#Splash#Tackle#Flail#Hydro Pump#Celebrate##
130,Gyarados,sprite,Water,Flying,Intimidate ,none,Moxie ,95,125,79,60,100,81,#Bite#Thrash#Leer#Twister#Ice Fang#Aqua Fang#Scary Face#Dragon Rage#Crunch#Aqua Tail#Hurricane#Rain Dance#Hyper Beam#Bounce#Dragon Dance#Blizzard#Bulldoze#Dark Pulse#Dragon Pulse#Dragon Tail#Earthquake#Facade#Fire Blast#Flamethrower#Hidden Power#Hydro Pump#Ice Beam#Icy Wind#Iron Head#Iron Tail#Protect#Reflect#Rest#Return#Roar#Rock Smash#Scald#Scale Shot#Sleep Talk#Stone Edge#Strength#Surf#Taunt#Temper Flare#Thunder#Thunder Wave#Thunderbolt#Toxic#Waterfall#Body Slam#Celebrate#Power Whip#Sandstorm#Snowscape#Substitute#Uproar##
